State,Country,Year,Admissions
Colorado,Syria,2022,10.0
Colorado,Tajikistan,2022,28.0
Colorado,Thailand,2022,25.0
Colorado,Togo,2022,4.0
Colorado,Turkey,2022,14.0
Colorado,Uganda,2022,11.0
Colorado,Ukraine,2022,49.0
Colorado,United Kingdom,2022,49.0
Colorado,Unknown,2022,5.0
Colorado,Uzbekistan,2022,26.0
Colorado,Venezuela,2022,88.0
Colorado,Vietnam,2022,197.0
Colorado,Yemen,2022,5.0
Connecticut,Afghanistan,2022,181.0
Connecticut,Albania,2022,251.0
Connecticut,Algeria,2022,20.0
Connecticut,Argentina,2022,45.0
Connecticut,Australia,2022,18.0
Connecticut,Bangladesh,2022,156.0
Connecticut,Belarus,2022,15.0
Connecticut,Brazil,2022,453.0
Connecticut,Bulgaria,2022,4.0
Connecticut,Cambodia,2022,23.0
Connecticut,Canada,2022,82.0
Connecticut,Chile,2022,11.0
Connecticut,"China, People's Republic",2022,295.0
Connecticut,Colombia,2022,348.0
Connecticut,"Congo, Democratic Republic",2022,26.0
Connecticut,Costa Rica,2022,15.0
Connecticut,Cote d'Ivoire,2022,5.0
Connecticut,Dominican Republic,2022,639.0
Connecticut,Ecuador,2022,483.0
Connecticut,Egypt,2022,32.0
Connecticut,El Salvador,2022,129.0
Connecticut,France,2022,30.0
Connecticut,Georgia,2022,17.0
Connecticut,Germany,2022,28.0
Connecticut,Ghana,2022,119.0
Connecticut,Greece,2022,4.0
Connecticut,Guatemala,2022,293.0
Connecticut,Guinea,2022,4.0
Connecticut,Guyana,2022,44.0
Connecticut,Haiti,2022,187.0
Connecticut,Honduras,2022,140.0
Connecticut,Hong Kong,2022,4.0
Connecticut,Hungary,2022,4.0
Connecticut,India,2022,1300.0
Connecticut,Iran,2022,41.0
Connecticut,Ireland,2022,12.0
Connecticut,Israel,2022,5.0
Connecticut,Italy,2022,22.0
Connecticut,Jamaica,2022,854.0
Connecticut,Japan,2022,15.0
Connecticut,Jordan,2022,13.0
Connecticut,Kenya,2022,10.0
Connecticut,"Korea, South",2022,61.0
Connecticut,Kosovo,2022,22.0
Connecticut,Lebanon,2022,10.0
Connecticut,Mexico,2022,260.0
Connecticut,Moldova,2022,5.0
Connecticut,Morocco,2022,90.0
Connecticut,Nepal,2022,72.0
Connecticut,Netherlands,2022,20.0
Connecticut,Nicaragua,2022,8.0
Connecticut,Nigeria,2022,35.0
Connecticut,North Macedonia,2022,12.0
Connecticut,Pakistan,2022,184.0
Connecticut,Peru,2022,205.0
Connecticut,Philippines,2022,108.0
Connecticut,Poland,2022,91.0
Connecticut,Portugal,2022,9.0
Connecticut,Romania,2022,9.0
Connecticut,Russia,2022,45.0
Connecticut,Saint Lucia,2022,23.0
Connecticut,Saint Vincent and the Grenadines,2022,7.0
Connecticut,South Africa,2022,36.0
Connecticut,Spain,2022,17.0
Connecticut,Sri Lanka,2022,30.0
Connecticut,Sudan,2022,14.0
Connecticut,Sweden,2022,5.0
Connecticut,Switzerland,2022,4.0
Connecticut,Syria,2022,40.0
Connecticut,Taiwan,2022,31.0
Connecticut,Tanzania,2022,5.0
Connecticut,Thailand,2022,6.0
Connecticut,Togo,2022,15.0
Connecticut,Trinidad and Tobago,2022,4.0
Connecticut,Turkey,2022,42.0
Connecticut,Turkmenistan,2022,4.0
Connecticut,Ukraine,2022,128.0
Connecticut,United Arab Emirates,2022,10.0
Connecticut,United Kingdom,2022,133.0
Connecticut,Unknown,2022,8.0
Connecticut,Uruguay,2022,5.0
Connecticut,Venezuela,2022,86.0
Connecticut,Vietnam,2022,85.0
Connecticut,Yemen,2022,30.0
Connecticut,Zambia,2022,4.0
Delaware,Afghanistan,2022,8.0
Delaware,Argentina,2022,6.0
Delaware,Bangladesh,2022,25.0
Delaware,Brazil,2022,16.0
Delaware,Burkina Faso,2022,4.0
Delaware,Cameroon,2022,32.0
Delaware,"China, People's Republic",2022,126.0
Delaware,Colombia,2022,15.0
Delaware,Cote d'Ivoire,2022,4.0
Delaware,Dominican Republic,2022,80.0
Delaware,Egypt,2022,19.0
Delaware,Fiji,2022,4.0
Delaware,France,2022,4.0
Delaware,Germany,2022,14.0
Delaware,Ghana,2022,35.0
Delaware,Haiti,2022,4.0
Delaware,Honduras,2022,7.0
Delaware,India,2022,445.0
Delaware,Iran,2022,12.0
Delaware,Italy,2022,4.0
Delaware,Jamaica,2022,70.0
Delaware,Kenya,2022,39.0
Delaware,"Korea, South",2022,10.0
Delaware,Liberia,2022,24.0
Delaware,Mexico,2022,132.0
Delaware,Morocco,2022,18.0
Delaware,Nepal,2022,15.0
Delaware,Nigeria,2022,37.0
Delaware,Pakistan,2022,41.0
Delaware,Peru,2022,5.0
Delaware,Philippines,2022,16.0
Delaware,Russia,2022,10.0
Delaware,Sierra Leone,2022,19.0
Delaware,Sri Lanka,2022,14.0
Delaware,Taiwan,2022,6.0
Delaware,Trinidad and Tobago,2022,4.0
Delaware,Turkey,2022,16.0
Delaware,Ukraine,2022,8.0
Delaware,Venezuela,2022,27.0
Delaware,Vietnam,2022,8.0
Delaware,Yemen,2022,11.0
District of Columbia,Afghanistan,2022,23.0
District of Columbia,Argentina,2022,26.0
District of Columbia,Australia,2022,12.0
District of Columbia,Azerbaijan,2022,12.0
District of Columbia,Belgium,2022,10.0
District of Columbia,Bolivia,2022,5.0
District of Columbia,Brazil,2022,261.0
District of Columbia,Bulgaria,2022,6.0
District of Columbia,Burkina Faso,2022,4.0
District of Columbia,Cameroon,2022,85.0
District of Columbia,Canada,2022,27.0
District of Columbia,"China, People's Republic",2022,79.0
District of Columbia,Colombia,2022,48.0
District of Columbia,Cote d'Ivoire,2022,4.0
District of Columbia,Czechia,2022,7.0
District of Columbia,Dominican Republic,2022,35.0
District of Columbia,Ecuador,2022,5.0
District of Columbia,Egypt,2022,14.0
District of Columbia,El Salvador,2022,345.0
District of Columbia,Eritrea,2022,24.0
District of Columbia,Ethiopia,2022,181.0
District of Columbia,France,2022,33.0
District of Columbia,Germany,2022,26.0
District of Columbia,Ghana,2022,6.0
District of Columbia,Guatemala,2022,45.0
District of Columbia,Honduras,2022,84.0
District of Columbia,India,2022,60.0
District of Columbia,Iran,2022,31.0
District of Columbia,Israel,2022,4.0
District of Columbia,Italy,2022,18.0
District of Columbia,Jamaica,2022,5.0
District of Columbia,Kenya,2022,4.0
District of Columbia,"Korea, South",2022,30.0
District of Columbia,Lebanon,2022,6.0
District of Columbia,Liberia,2022,5.0
District of Columbia,Mexico,2022,71.0
District of Columbia,Moldova,2022,4.0
District of Columbia,Morocco,2022,15.0
District of Columbia,Netherlands,2022,7.0
District of Columbia,Nigeria,2022,39.0
District of Columbia,Pakistan,2022,12.0
District of Columbia,Peru,2022,12.0
District of Columbia,Philippines,2022,41.0
District of Columbia,Russia,2022,15.0
District of Columbia,Saudi Arabia,2022,4.0
District of Columbia,Senegal,2022,6.0
District of Columbia,Sierra Leone,2022,10.0
District of Columbia,Singapore,2022,5.0
District of Columbia,South Africa,2022,8.0
District of Columbia,Soviet Union (former),2022,4.0
District of Columbia,Spain,2022,10.0
District of Columbia,Switzerland,2022,4.0
District of Columbia,Taiwan,2022,10.0
District of Columbia,Tajikistan,2022,8.0
District of Columbia,Thailand,2022,6.0
District of Columbia,Togo,2022,18.0
District of Columbia,Turkey,2022,15.0
District of Columbia,Ukraine,2022,16.0
District of Columbia,United Kingdom,2022,33.0
District of Columbia,Uruguay,2022,4.0
District of Columbia,Venezuela,2022,21.0
District of Columbia,Vietnam,2022,13.0
Florida,Afghanistan,2022,97.0
Florida,Albania,2022,430.0
Florida,Algeria,2022,34.0
Florida,Angola,2022,4.0
Florida,Antigua and Barbuda,2022,4.0
Florida,Argentina,2022,1472.0
Florida,Armenia,2022,8.0
Florida,Australia,2022,87.0
Florida,Austria,2022,4.0
Florida,Azerbaijan,2022,33.0
Florida,Bahamas,2022,316.0
Florida,Bahrain,2022,4.0
Florida,Bangladesh,2022,333.0
Florida,Barbados,2022,14.0
Florida,Belarus,2022,154.0
Florida,Belgium,2022,36.0
Florida,Belize,2022,5.0
Florida,Bolivia,2022,219.0
Florida,Bosnia and Herzegovina,2022,10.0
Florida,Brazil,2022,7060.0
Florida,Bulgaria,2022,35.0
Florida,Burma,2022,18.0
Florida,Burundi,2022,5.0
Florida,Cambodia,2022,38.0
Florida,Cameroon,2022,37.0
Florida,Canada,2022,809.0
Florida,Chile,2022,349.0
Florida,"China, People's Republic",2022,1020.0
Florida,Colombia,2022,7166.0
Florida,"Congo, Democratic Republic",2022,17.0
Florida,Costa Rica,2022,295.0
Florida,Croatia,2022,4.0
Florida,Cuba,2022,26418.0
Florida,Czechia,2022,24.0
Florida,Denmark,2022,8.0
Florida,Dominica,2022,36.0
Florida,Dominican Republic,2022,3622.0
Florida,Ecuador,2022,1361.0
Florida,Egypt,2022,510.0
Florida,El Salvador,2022,834.0
Florida,Estonia,2022,4.0
Florida,Ethiopia,2022,17.0
Florida,Fiji,2022,4.0
Florida,Finland,2022,8.0
Florida,France,2022,424.0
Florida,Georgia,2022,22.0
Florida,Germany,2022,264.0
Florida,Ghana,2022,71.0
Florida,Greece,2022,20.0
Florida,Grenada,2022,4.0
Florida,Guatemala,2022,1071.0
Florida,Guyana,2022,173.0
Florida,Haiti,2022,4515.0
Florida,Honduras,2022,2497.0
Florida,Hong Kong,2022,15.0
Florida,Hungary,2022,87.0
Florida,Iceland,2022,5.0
Florida,India,2022,3764.0
Florida,Indonesia,2022,22.0
Florida,Iran,2022,194.0
Florida,Iraq,2022,45.0
Florida,Ireland,2022,23.0
Florida,Israel,2022,230.0
Florida,Italy,2022,520.0
Florida,Jamaica,2022,4028.0
Florida,Japan,2022,49.0
Florida,Jordan,2022,152.0
Florida,Kazakhstan,2022,119.0
Florida,Kenya,2022,509.0
Florida,"Korea, South",2022,149.0
Florida,Kosovo,2022,14.0
Florida,Kuwait,2022,14.0
Florida,Kyrgyzstan,2022,20.0
Florida,Latvia,2022,13.0
Florida,Lebanon,2022,116.0
Florida,Libya,2022,14.0
Florida,Lithuania,2022,9.0
Florida,Mexico,2022,3188.0
Florida,Moldova,2022,75.0
Florida,Mongolia,2022,6.0
Florida,Morocco,2022,370.0
Florida,Nepal,2022,111.0
Florida,Netherlands,2022,20.0
Florida,Nicaragua,2022,1354.0
Florida,Nigeria,2022,335.0
Florida,North Macedonia,2022,44.0
Florida,Oman,2022,10.0
Florida,Pakistan,2022,286.0
Florida,Panama,2022,142.0
Florida,Paraguay,2022,33.0
Florida,Peru,2022,1702.0
Florida,Philippines,2022,3408.0
Florida,Poland,2022,122.0
Florida,Portugal,2022,50.0
Florida,Qatar,2022,9.0
Florida,Romania,2022,97.0
Florida,Russia,2022,973.0
Florida,Rwanda,2022,4.0
Florida,Saint Kitts and Nevis,2022,5.0
Florida,Saint Lucia,2022,32.0
Florida,Saint Vincent and the Grenadines,2022,5.0
Florida,Saudi Arabia,2022,134.0
Florida,Serbia,2022,54.0
Florida,Serbia and Montenegro (former),2022,12.0
Florida,Sierra Leone,2022,4.0
Florida,Slovakia,2022,8.0
Florida,South Africa,2022,229.0
Florida,Soviet Union (former),2022,83.0
Florida,Spain,2022,511.0
Florida,Sri Lanka,2022,40.0
Florida,Sudan,2022,16.0
Florida,Sweden,2022,32.0
Florida,Switzerland,2022,55.0
Florida,Syria,2022,96.0
Florida,Taiwan,2022,27.0
Florida,Tajikistan,2022,9.0
Florida,Tanzania,2022,5.0
Florida,Thailand,2022,202.0
Florida,Togo,2022,4.0
Florida,Trinidad and Tobago,2022,315.0
Florida,Tunisia,2022,20.0
Florida,Turkey,2022,356.0
Florida,Turkmenistan,2022,21.0
Florida,Turks and Caicos Islands,2022,7.0
Florida,Uganda,2022,4.0
Florida,Ukraine,2022,656.0
Florida,United Arab Emirates,2022,104.0
Florida,United Kingdom,2022,711.0
Florida,United States,2022,5.0
Florida,Unknown,2022,38.0
Florida,Uruguay,2022,169.0
Florida,Uzbekistan,2022,143.0
Florida,Venezuela,2022,10090.0
Florida,Vietnam,2022,982.0
Florida,Zimbabwe,2022,19.0
Georgia,Afghanistan,2022,290.0
Georgia,Albania,2022,14.0
Georgia,Argentina,2022,30.0
Georgia,Australia,2022,12.0
Georgia,Bahamas,2022,9.0
Georgia,Bahrain,2022,8.0
Georgia,Bangladesh,2022,206.0
Georgia,Belarus,2022,36.0
Georgia,Benin,2022,4.0
Georgia,Brazil,2022,499.0
Georgia,Bulgaria,2022,9.0
Georgia,Burma,2022,76.0
Georgia,Burundi,2022,7.0
Georgia,Cambodia,2022,27.0
Georgia,Cameroon,2022,110.0
Georgia,Canada,2022,102.0
Georgia,Central African Republic,2022,4.0
Georgia,Chile,2022,9.0
Georgia,"China, People's Republic",2022,840.0
Georgia,Colombia,2022,364.0
Georgia,"Congo, Democratic Republic",2022,137.0
Georgia,Costa Rica,2022,22.0
Georgia,Cote d'Ivoire,2022,47.0
Georgia,Cuba,2022,115.0
Georgia,Czechia,2022,10.0
Georgia,Dominican Republic,2022,222.0
Georgia,Ecuador,2022,30.0
Georgia,Egypt,2022,38.0
Georgia,El Salvador,2022,335.0
Georgia,Eritrea,2022,45.0
Georgia,Ethiopia,2022,251.0
Georgia,France,2022,34.0
Georgia,Gambia,2022,23.0
Georgia,Georgia,2022,5.0
Georgia,Germany,2022,45.0
Georgia,Ghana,2022,190.0
Georgia,Grenada,2022,5.0
Georgia,Guatemala,2022,191.0
Georgia,Guinea,2022,31.0
Georgia,Guyana,2022,33.0
Georgia,Haiti,2022,94.0
Georgia,Honduras,2022,266.0
Georgia,Hong Kong,2022,13.0
Georgia,Hungary,2022,8.0
Georgia,India,2022,4800.0
Georgia,Indonesia,2022,26.0
Georgia,Iran,2022,172.0
Georgia,Iraq,2022,16.0
Georgia,Ireland,2022,7.0
Georgia,Israel,2022,52.0
Georgia,Italy,2022,18.0
Georgia,Jamaica,2022,595.0
Georgia,Japan,2022,15.0
Georgia,Jordan,2022,28.0
Georgia,Kenya,2022,253.0
Georgia,"Korea, South",2022,634.0
Georgia,Kuwait,2022,11.0
Georgia,Lebanon,2022,13.0
Georgia,Liberia,2022,56.0
Georgia,Malaysia,2022,22.0
Georgia,Mexico,2022,1383.0
Georgia,Moldova,2022,24.0
Georgia,Mongolia,2022,15.0
Georgia,Morocco,2022,64.0
Georgia,Nepal,2022,78.0
Georgia,Nicaragua,2022,27.0
Georgia,Nigeria,2022,646.0
Georgia,North Macedonia,2022,5.0
Georgia,Pakistan,2022,241.0
Georgia,Panama,2022,4.0
Georgia,Peru,2022,75.0
Georgia,Philippines,2022,287.0
Georgia,Poland,2022,6.0
Georgia,Romania,2022,12.0
Georgia,Russia,2022,68.0
Georgia,Rwanda,2022,20.0
Georgia,Saint Lucia,2022,4.0
Georgia,Saudi Arabia,2022,27.0
Georgia,Senegal,2022,25.0
Georgia,Serbia and Montenegro (former),2022,4.0
Georgia,Singapore,2022,5.0
Georgia,South Africa,2022,141.0
Georgia,Soviet Union (former),2022,8.0
Georgia,Sri Lanka,2022,10.0
Georgia,Sudan,2022,12.0
Georgia,Syria,2022,4.0
Georgia,Taiwan,2022,22.0
Georgia,Tajikistan,2022,5.0
Georgia,Tanzania,2022,77.0
Georgia,Thailand,2022,46.0
Georgia,Togo,2022,19.0
Georgia,Trinidad and Tobago,2022,17.0
Georgia,Turkey,2022,122.0
Georgia,Ukraine,2022,91.0
Georgia,United Arab Emirates,2022,30.0
Georgia,United Kingdom,2022,151.0
Georgia,Uruguay,2022,10.0
Georgia,Uzbekistan,2022,18.0
Georgia,Venezuela,2022,309.0
Georgia,Vietnam,2022,824.0
Georgia,Yemen,2022,9.0
Georgia,Zambia,2022,8.0
Georgia,Zimbabwe,2022,96.0
Hawaii,Australia,2022,13.0
Hawaii,Brazil,2022,34.0
Hawaii,Bulgaria,2022,4.0
Hawaii,Canada,2022,33.0
Hawaii,"China, People's Republic",2022,281.0
Hawaii,Colombia,2022,9.0
Hawaii,Fiji,2022,4.0
Hawaii,France,2022,4.0
Hawaii,French Polynesia,2022,5.0
Hawaii,Germany,2022,10.0
Hawaii,Hong Kong,2022,8.0
Hawaii,Hungary,2022,5.0
Hawaii,India,2022,26.0
Hawaii,Indonesia,2022,6.0
Hawaii,Japan,2022,246.0
Hawaii,"Korea, South",2022,140.0
Hawaii,Malaysia,2022,4.0
Hawaii,Mexico,2022,25.0
Hawaii,Nepal,2022,4.0
Hawaii,New Zealand,2022,8.0
Hawaii,Pakistan,2022,4.0
Hawaii,Peru,2022,4.0
Hawaii,Philippines,2022,672.0
Hawaii,Poland,2022,4.0
Hawaii,Samoa,2022,18.0
Hawaii,Spain,2022,4.0
Hawaii,Sweden,2022,4.0
Hawaii,Taiwan,2022,16.0
Hawaii,Thailand,2022,38.0
Hawaii,Tonga,2022,10.0
Hawaii,United Kingdom,2022,11.0
Hawaii,Vietnam,2022,95.0
Idaho,Afghanistan,2022,62.0
Idaho,Brazil,2022,4.0
Idaho,Canada,2022,17.0
Idaho,Central African Republic,2022,5.0
Idaho,"China, People's Republic",2022,44.0
Idaho,"Congo, Democratic Republic",2022,49.0
Idaho,Cote d'Ivoire,2022,5.0
Idaho,Germany,2022,4.0
Idaho,India,2022,99.0
Idaho,Italy,2022,5.0
Idaho,"Korea, South",2022,27.0
Idaho,Mexico,2022,106.0
Idaho,Nepal,2022,4.0
Idaho,Peru,2022,5.0
Idaho,Philippines,2022,13.0
Idaho,Rwanda,2022,12.0
Idaho,Syria,2022,16.0
Idaho,Tanzania,2022,47.0
Idaho,Thailand,2022,13.0
Idaho,Uganda,2022,8.0
Idaho,Ukraine,2022,15.0
Idaho,United Kingdom,2022,5.0
Idaho,Vietnam,2022,7.0
Illinois,Afghanistan,2022,198.0
Illinois,Albania,2022,249.0
Illinois,Algeria,2022,233.0
Illinois,Angola,2022,4.0
Illinois,Argentina,2022,67.0
Illinois,Armenia,2022,4.0
Illinois,Australia,2022,46.0
Illinois,Azerbaijan,2022,4.0
Illinois,Bangladesh,2022,61.0
Illinois,Belarus,2022,111.0
Illinois,Belgium,2022,4.0
Illinois,Belize,2022,48.0
Illinois,Benin,2022,16.0
Illinois,Bosnia and Herzegovina,2022,39.0
Illinois,Brazil,2022,325.0
Illinois,Bulgaria,2022,149.0
Illinois,Burma,2022,27.0
Illinois,Cambodia,2022,16.0
Illinois,Cameroon,2022,74.0
Illinois,Canada,2022,177.0
Illinois,Central African Republic,2022,10.0
Illinois,Chad,2022,4.0
Illinois,Chile,2022,14.0
Illinois,"China, People's Republic",2022,1559.0
Illinois,Colombia,2022,335.0
Illinois,"Congo, Democratic Republic",2022,39.0
Illinois,"Congo, Republic",2022,10.0
Illinois,Costa Rica,2022,4.0
Illinois,Croatia,2022,7.0
Illinois,Cuba,2022,37.0
Illinois,Czechia,2022,20.0
Illinois,Denmark,2022,4.0
Illinois,Dominican Republic,2022,90.0
Illinois,Ecuador,2022,286.0
Illinois,Egypt,2022,127.0
Illinois,El Salvador,2022,125.0
Illinois,Eritrea,2022,16.0
Illinois,Ethiopia,2022,67.0
Illinois,France,2022,74.0
Illinois,Georgia,2022,35.0
Illinois,Germany,2022,67.0
Illinois,Ghana,2022,126.0
Illinois,Greece,2022,10.0
Illinois,Guatemala,2022,176.0
Illinois,Guinea,2022,5.0
Illinois,Haiti,2022,28.0
Illinois,Honduras,2022,196.0
Illinois,Hong Kong,2022,39.0
Illinois,Hungary,2022,8.0
Illinois,India,2022,5281.0
Illinois,Indonesia,2022,9.0
Illinois,Iran,2022,131.0
Illinois,Iraq,2022,67.0
Illinois,Ireland,2022,37.0
Illinois,Israel,2022,47.0
Illinois,Italy,2022,82.0
Illinois,Jamaica,2022,84.0
Illinois,Japan,2022,54.0
Illinois,Jordan,2022,544.0
Illinois,Kazakhstan,2022,63.0
Illinois,Kenya,2022,4.0
Illinois,"Korea, South",2022,395.0
Illinois,Kosovo,2022,17.0
Illinois,Kuwait,2022,20.0
Illinois,Kyrgyzstan,2022,462.0
Illinois,Latvia,2022,4.0
Illinois,Lebanon,2022,45.0
Illinois,Libya,2022,5.0
Illinois,Lithuania,2022,103.0
Illinois,Malaysia,2022,23.0
Illinois,Mexico,2022,6262.0
Illinois,Moldova,2022,199.0
Illinois,Mongolia,2022,187.0
Illinois,Montenegro,2022,23.0
Illinois,Morocco,2022,124.0
Illinois,Nepal,2022,212.0
Illinois,Netherlands,2022,11.0
Illinois,New Zealand,2022,6.0
Illinois,Nicaragua,2022,12.0
Illinois,Nigeria,2022,377.0
Illinois,North Macedonia,2022,118.0
Illinois,Pakistan,2022,605.0
Illinois,Panama,2022,6.0
Illinois,Peru,2022,82.0
Illinois,Philippines,2022,1206.0
Illinois,Poland,2022,858.0
Illinois,Romania,2022,111.0
Illinois,Russia,2022,266.0
Illinois,Rwanda,2022,11.0
Illinois,Saudi Arabia,2022,126.0
Illinois,Serbia,2022,107.0
Illinois,Serbia and Montenegro (former),2022,71.0
Illinois,Singapore,2022,12.0
Illinois,Slovakia,2022,10.0
Illinois,Somalia,2022,4.0
Illinois,South Africa,2022,91.0
Illinois,Soviet Union (former),2022,36.0
Illinois,Spain,2022,66.0
Illinois,Sri Lanka,2022,73.0
Illinois,Sudan,2022,37.0
Illinois,Sweden,2022,5.0
Illinois,Syria,2022,130.0
Illinois,Taiwan,2022,79.0
Illinois,Tajikistan,2022,29.0
Illinois,Tanzania,2022,22.0
Illinois,Thailand,2022,92.0
Illinois,Togo,2022,49.0
Illinois,Trinidad and Tobago,2022,6.0
Illinois,Tunisia,2022,17.0
Illinois,Turkey,2022,221.0
Illinois,Turkmenistan,2022,137.0
Illinois,Uganda,2022,20.0
Illinois,Ukraine,2022,1169.0
Illinois,United Arab Emirates,2022,41.0
Illinois,United Kingdom,2022,230.0
Illinois,Unknown,2022,102.0
Illinois,Uzbekistan,2022,165.0
Illinois,Venezuela,2022,358.0
Illinois,Vietnam,2022,267.0
Illinois,Yemen,2022,171.0
Illinois,Zambia,2022,9.0
Indiana,Afghanistan,2022,70.0
Indiana,Algeria,2022,58.0
Indiana,Bangladesh,2022,18.0
Indiana,Benin,2022,13.0
Indiana,Brazil,2022,21.0
Indiana,Burma,2022,194.0
Indiana,Burundi,2022,21.0
Indiana,Cameroon,2022,29.0
Indiana,Canada,2022,14.0
Indiana,"China, People's Republic",2022,106.0
Indiana,Colombia,2022,24.0
Indiana,"Congo, Democratic Republic",2022,68.0
Indiana,Cote d'Ivoire,2022,9.0
Indiana,Cuba,2022,15.0
Indiana,Dominican Republic,2022,42.0
Indiana,Egypt,2022,36.0
Indiana,El Salvador,2022,101.0
Indiana,Eritrea,2022,13.0
Indiana,Ethiopia,2022,16.0
Indiana,Ghana,2022,11.0
Indiana,Guatemala,2022,39.0
Indiana,Guinea,2022,10.0
Indiana,Haiti,2022,92.0
Indiana,Honduras,2022,89.0
Indiana,India,2022,603.0
Indiana,Iraq,2022,5.0
Indiana,Italy,2022,4.0
Indiana,Jamaica,2022,16.0
Indiana,Japan,2022,4.0
Indiana,Jordan,2022,4.0
Indiana,Kazakhstan,2022,5.0
Indiana,Kenya,2022,12.0
Indiana,"Korea, South",2022,13.0
Indiana,Lebanon,2022,4.0
Indiana,Liberia,2022,17.0
Indiana,Malaysia,2022,26.0
Indiana,Mauritania,2022,4.0
Indiana,Mexico,2022,407.0
Indiana,Morocco,2022,28.0
Indiana,Nepal,2022,15.0
Indiana,Nicaragua,2022,33.0
Indiana,Niger,2022,14.0
Indiana,Nigeria,2022,271.0
Indiana,Pakistan,2022,41.0
Indiana,Peru,2022,5.0
Indiana,Philippines,2022,50.0
Indiana,Romania,2022,4.0
Indiana,Rwanda,2022,11.0
Indiana,Saudi Arabia,2022,8.0
Indiana,Senegal,2022,12.0
Indiana,Sudan,2022,9.0
Indiana,Syria,2022,11.0
Indiana,Taiwan,2022,4.0
Indiana,Tajikistan,2022,4.0
Indiana,Tanzania,2022,27.0
Indiana,Thailand,2022,27.0
Indiana,Togo,2022,21.0
Indiana,Ukraine,2022,7.0
Indiana,United Kingdom,2022,29.0
Indiana,Venezuela,2022,146.0
Indiana,Vietnam,2022,18.0
Indiana,Yemen,2022,4.0
Indiana,Zimbabwe,2022,4.0
Iowa,Afghanistan,2022,57.0
Iowa,Benin,2022,5.0
Iowa,Bosnia and Herzegovina,2022,16.0
Iowa,Brazil,2022,11.0
Iowa,Burma,2022,68.0
Iowa,Burundi,2022,4.0
Iowa,Cameroon,2022,4.0
Iowa,Canada,2022,11.0
Iowa,"China, People's Republic",2022,21.0
Iowa,"Congo, Democratic Republic",2022,49.0
Iowa,Ecuador,2022,4.0
Iowa,El Salvador,2022,55.0
Iowa,Eritrea,2022,14.0
Iowa,Ethiopia,2022,14.0
Iowa,Gambia,2022,4.0
Iowa,Ghana,2022,4.0
Iowa,Guatemala,2022,18.0
Iowa,Honduras,2022,8.0
Iowa,India,2022,190.0
Iowa,Jordan,2022,4.0
Iowa,Kenya,2022,6.0
Iowa,"Korea, South",2022,4.0
Iowa,Liberia,2022,25.0
Iowa,Malaysia,2022,12.0
Iowa,Mexico,2022,225.0
Iowa,Nepal,2022,8.0
Iowa,Nigeria,2022,8.0
Iowa,Pakistan,2022,5.0
Iowa,Peru,2022,5.0
Iowa,Philippines,2022,22.0
Iowa,Rwanda,2022,32.0
Iowa,Saudi Arabia,2022,4.0
Iowa,Sierra Leone,2022,4.0
Iowa,Sudan,2022,11.0
Iowa,Tanzania,2022,39.0
Iowa,Thailand,2022,26.0
Iowa,Togo,2022,9.0
Iowa,Uganda,2022,5.0
Iowa,United Kingdom,2022,4.0
Iowa,Venezuela,2022,5.0
Iowa,Vietnam,2022,59.0
Kansas,Afghanistan,2022,73.0
Kansas,Algeria,2022,198.0
Kansas,Argentina,2022,4.0
Kansas,Australia,2022,5.0
Kansas,Azerbaijan,2022,5.0
Kansas,Bangladesh,2022,4.0
Kansas,Brazil,2022,43.0
Kansas,Cameroon,2022,21.0
Kansas,Canada,2022,26.0
Kansas,"China, People's Republic",2022,47.0
Kansas,Colombia,2022,7.0
Kansas,"Congo, Democratic Republic",2022,29.0
Kansas,Cuba,2022,4.0
Kansas,Ecuador,2022,4.0
Kansas,El Salvador,2022,53.0
Kansas,Eritrea,2022,4.0
Kansas,Ethiopia,2022,27.0
Kansas,Fiji,2022,4.0
Kansas,France,2022,4.0
Kansas,Ghana,2022,4.0
Kansas,Guatemala,2022,14.0
Kansas,Honduras,2022,12.0
Kansas,India,2022,487.0
Kansas,Iran,2022,4.0
Kansas,Israel,2022,4.0
Kansas,Jordan,2022,4.0
Kansas,Kenya,2022,53.0
Kansas,"Korea, South",2022,12.0
Kansas,Lebanon,2022,6.0
Kansas,Malaysia,2022,4.0
Kansas,Mexico,2022,481.0
Kansas,Nepal,2022,20.0
Kansas,Nigeria,2022,15.0
Kansas,Pakistan,2022,19.0
Kansas,Philippines,2022,31.0
Kansas,Rwanda,2022,4.0
Kansas,Saudi Arabia,2022,4.0
Kansas,South Africa,2022,4.0
Kansas,Tanzania,2022,27.0
Kansas,Thailand,2022,4.0
Kansas,United Kingdom,2022,13.0
Kansas,Venezuela,2022,19.0
Kansas,Vietnam,2022,142.0
Kansas,Zimbabwe,2022,4.0
Kentucky,Afghanistan,2022,31.0
Kentucky,Algeria,2022,17.0
Kentucky,Angola,2022,14.0
Kentucky,Bangladesh,2022,7.0
Kentucky,Brazil,2022,15.0
Kentucky,Burma,2022,10.0
Kentucky,Burundi,2022,46.0
Kentucky,Cambodia,2022,29.0
Kentucky,Canada,2022,17.0
Kentucky,Chad,2022,4.0
Kentucky,"China, People's Republic",2022,84.0
Kentucky,Colombia,2022,29.0
Kentucky,"Congo, Democratic Republic",2022,321.0
Kentucky,"Congo, Republic",2022,21.0
